,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
13530,8,5,351,137,4,2,0.0644159987569
13531,53,20,219,85,8,2,0.51661002636
13532,85,20,85,13,10,2,0.201921999454
13533,13,137,8,5,6,2,0.00835900008678
13534,85,20,351,8,10,2,0.747466981411
13535,137,53,351,3,2,1,0.714634001255
13536,13,20,20,33,6,2,0.00556600000709
13537,219,85,137,13,10,2,4.78886413574
13538,137,13,8,8,4,1,0.0183879993856
13539,33,13,33,33,6,2,0.0132550001144
13540,53,219,5,13,4,2,0.0235399994999
13541,13,3,53,85,2,2,0.00178299995605
13542,219,85,8,3,10,2,0.238718003035
13543,20,85,5,85,8,1,0.0769499987364
13544,53,13,3,5,4,1,0.00278500001878
13545,8,85,53,20,2,1,0.0132149998099
13546,53,13,5,53,10,2,0.00701700011268
13547,219,20,3,5,2,2,0.00167400005739
13548,20,219,20,33,4,1,0.160802006721
13549,53,137,53,13,6,2,0.275602996349
13550,85,85,13,85,8,2,0.250654995441
13551,85,3,8,85,2,1,0.00232199998572
13552,8,13,351,85,2,1,0.0271199997514
13553,219,219,20,137,4,2,1.03916096687
13554,219,8,3,20,4,1,0.00960300024599
13555,137,33,5,219,2,2,0.0262650009245
13556,8,53,8,85,6,1,0.0161439999938
13557,33,219,351,33,4,1,4.2633600235
13558,13,8,8,85,2,2,0.000613000011072
13559,33,20,5,137,2,2,0.00277699995786
13560,53,137,33,137,4,2,0.247424006462
13561,137,137,351,85,4,2,4.50469207764
13562,219,13,5,53,8,1,0.0847600027919
13563,5,3,5,5,2,1,0.000224000003072
13564,33,137,137,219,10,2,4.1141500473
13565,3,53,137,13,2,2,0.00233000004664
13566,33,8,3,8,4,2,0.000515000021551
13567,219,219,20,5,2,1,0.309132009745
13568,33,13,13,33,2,1,0.00348199997097
13569,53,5,20,3,4,1,0.00542900012806
13570,8,85,137,33,2,2,0.0116870002821
13571,20,20,20,20,2,2,0.00120299996343
13572,8,20,13,5,6,2,0.00153000000864
13573,53,137,137,53,6,2,1.12312102318
13574,137,13,33,13,6,2,0.0355510003865
13575,137,137,53,3,4,1,1.11635601521
13576,85,85,33,137,6,2,0.509392023087
13577,53,5,5,5,4,1,0.0016080000205
13578,20,85,13,33,2,1,0.0137480003759
13579,5,33,53,53,2,2,0.00203699991107
13580,3,13,3,53,2,1,0.000353999988874
13581,20,219,219,137,4,1,3.47651004791
13582,219,219,137,53,6,2,7.66923379898
13583,33,137,5,20,6,2,0.0193249993026
13584,137,33,351,33,10,2,3.29764199257
13585,20,3,33,8,2,2,0.000396999996156
13586,53,33,3,33,10,2,0.0117370001972
13587,33,137,351,219,10,1,40.1724853516
13588,53,85,8,5,4,1,0.04532700032
13589,33,33,20,13,8,1,0.0896219983697
13590,219,53,137,53,2,1,0.876434981823
13591,8,219,20,8,4,2,0.0118709998205
13592,20,137,351,219,10,1,20.2194576263
13593,53,13,85,20,8,2,0.052471999079
13594,219,85,137,85,4,2,1.77472794056
13595,85,53,20,3,6,1,0.213582992554
13596,219,20,20,20,4,1,0.128344997764
13597,219,219,137,3,10,1,43.6322669983
13598,8,33,8,33,4,1,0.00426700012758
13599,85,137,20,53,2,1,0.166231006384
13600,33,53,5,219,10,1,0.225152000785
13601,219,85,20,13,10,2,0.703917980194
13602,85,137,85,85,2,1,0.737722992897
13603,219,13,5,8,10,1,0.0514449998736
13604,13,20,3,3,10,1,0.00217100000009
13605,13,219,137,8,8,2,0.28699401021
13606,8,33,351,137,2,2,0.0364440008998
13607,33,219,13,33,10,2,0.201921999454
13608,53,85,33,53,4,1,0.328877985477
13609,53,137,137,33,8,1,6.03563117981
13610,219,8,137,53,4,2,0.143198996782
13611,53,219,20,5,2,2,0.0196759998798
13612,3,137,53,219,2,2,0.00966299977154
13613,219,13,3,219,10,2,0.0436449982226
13614,20,85,53,137,10,2,0.401093006134
13615,13,33,5,5,6,2,0.00141000002623
13616,13,5,8,219,4,1,0.00439199991524
13617,33,33,85,53,4,2,0.0523450002074
13618,33,219,5,8,8,2,0.0408510006964
13619,13,53,219,13,8,1,0.458032011986
13620,33,219,53,219,8,1,6.93935203552
13621,20,53,137,33,2,1,0.065853998065
13622,33,219,20,13,4,2,0.053041998297
13623,53,13,20,53,10,2,0.0266679991037
13624,219,219,3,13,6,2,0.120953001082
13625,53,219,33,13,6,2,0.27498498559
13626,53,8,351,219,6,2,0.519393026829
13627,8,137,351,13,4,1,0.459922999144
13628,137,33,3,53,2,1,0.0255640000105
13629,13,33,20,137,10,2,0.0392640009522
13630,5,5,33,3,4,1,0.00114499998745
13631,137,13,351,137,2,2,0.152541995049
13632,33,85,53,53,6,1,0.650801002979
13633,33,53,53,219,10,1,2.2359650135
13634,53,20,5,137,6,2,0.0136749995872
13635,53,219,5,13,4,1,0.0879110023379
13636,85,3,85,85,2,1,0.0129610002041
13637,53,137,33,219,10,1,6.73507881165
13638,20,13,137,3,8,1,0.0777620002627
13639,20,33,3,20,10,1,0.0108880000189
13640,33,3,20,33,2,1,0.0011269999668
13641,53,219,33,33,8,1,2.39489006996
13642,13,13,3,85,4,1,0.00250299996696
13643,8,85,85,3,4,2,0.0172129999846
13644,20,53,20,33,10,1,0.13608199358
13645,8,85,219,5,4,1,0.156258001924
13646,219,8,137,5,4,2,0.0748549997807
13647,53,85,8,13,2,2,0.00435699988157
13648,53,33,137,53,4,1,0.497233003378
13649,3,33,351,3,2,2,0.00276700011455
13650,20,20,137,20,4,1,0.0747990012169
13651,5,5,53,5,2,1,0.000587999995332
13652,85,219,8,3,6,2,0.0975489988923
13653,3,13,20,33,2,1,0.000590000010561
13654,137,5,351,85,2,1,0.144713997841
13655,20,85,85,85,6,2,0.213829994202
13656,13,53,219,53,2,1,0.0801109969616
13657,137,85,13,13,8,1,0.750140011311
13658,20,219,5,85,10,1,0.256056010723
13659,20,33,219,13,8,1,0.51505202055
13660,219,85,219,137,6,1,33.0490684509
13661,53,53,53,219,6,2,0.439888000488
13662,20,219,85,20,10,2,0.575465977192
13663,20,13,85,20,10,1,0.0734310001135
13664,219,137,33,53,10,2,3.06305193901
13665,13,137,5,8,6,2,0.00527899991721
13666,85,13,5,3,2,2,0.000670999987051
13667,20,33,137,33,8,1,0.411545008421
13668,20,85,219,8,8,1,1.25357103348
13669,137,8,53,20,4,2,0.0226579997689
13670,20,20,20,8,4,2,0.00311900000088
13671,13,219,219,3,6,2,0.308768987656
13672,85,20,219,8,10,2,0.458398997784
13673,53,137,351,13,4,1,3.31050205231
13674,219,33,3,5,2,2,0.00254100002348
13675,8,8,351,13,4,2,0.015776000917
13676,5,8,5,85,4,2,0.000813000020571
13677,20,20,8,219,2,1,0.0107500003651
13678,8,13,137,13,6,2,0.0139140002429
13679,137,85,5,53,8,1,0.495795994997
13680,137,20,137,85,10,1,4.01080703735
13681,219,219,219,219,8,2,54.0011558533
13682,33,85,3,13,10,2,0.014801999554
13683,85,13,8,137,2,2,0.00489400001243
13684,219,85,20,8,4,1,0.448660999537
13685,33,13,219,5,10,2,0.0832500010729
13686,85,219,85,85,8,2,4.03834486008
13687,20,53,85,137,6,1,0.644389986992
13688,5,13,137,53,4,2,0.0101129999384
13689,8,219,351,8,2,1,0.164355993271
13690,33,13,13,3,10,1,0.015340000391
13691,137,137,137,20,10,1,20.8376464844
13692,5,53,5,33,2,1,0.0012150000548
13693,13,8,219,20,4,2,0.0121360002086
13694,137,8,8,85,2,2,0.00361100002192
13695,33,33,3,3,10,1,0.0163880009204
13696,13,219,351,219,8,2,3.59967088699
13697,33,3,8,8,2,2,0.000255999999354
13698,53,13,13,3,4,1,0.0104870004579
13699,53,13,5,53,2,1,0.0044619999826
13700,8,219,8,85,6,1,0.0636729970574
13701,33,5,53,13,2,1,0.00298100011423
13702,33,33,20,219,2,1,0.0470560006797
13703,33,20,219,53,6,1,0.562524020672
13704,33,8,33,20,4,2,0.00427799997851
13705,20,53,351,219,8,1,5.63913679123
13706,13,33,3,8,6,1,0.00292000011541
13707,3,85,20,5,2,1,0.00131800002418
13708,85,13,137,5,4,2,0.0418700017035
13709,13,13,33,20,6,1,0.0131179997697
13710,219,53,13,85,4,2,0.121610999107
13711,53,20,137,219,6,1,1.48947095871
13712,219,53,351,85,4,2,2.77344894409
13713,5,3,33,53,2,2,0.000786999997217
13714,85,13,33,219,8,2,0.148278996348
13715,33,5,85,219,4,2,0.0354049988091
13716,53,137,13,3,8,1,0.377543002367
13717,137,5,137,20,4,2,0.031067000702
13718,85,13,219,3,6,2,0.120231002569
13719,53,85,53,85,4,1,0.668263971806
13720,33,20,53,13,10,2,0.0472620017827
13721,53,53,3,5,4,2,0.00308900000528
13722,85,137,53,85,6,1,3.65051007271
13723,13,33,137,85,10,1,0.417618006468
13724,33,33,13,137,2,2,0.00644299993291
13725,53,13,137,33,4,1,0.153852000833
13726,53,53,3,3,2,1,0.00331600010395
13727,8,8,13,8,2,2,0.00030099999276
13728,137,137,219,219,8,1,82.022026062
13729,85,13,8,20,10,1,0.036033000797
13730,33,13,137,33,10,1,0.251641005278
13731,137,53,351,85,2,1,1.77298605442
13732,33,219,5,20,10,1,0.256725013256
13733,53,53,33,13,8,1,0.415856987238
13734,53,8,53,8,6,1,0.0381309986115
13735,85,20,5,33,6,2,0.00914799980819
13736,137,20,53,20,10,1,0.825258016586
13737,85,33,3,219,2,1,0.0578880012035
13738,53,13,20,20,6,2,0.00982700008899
13739,33,8,53,53,4,2,0.0110010001808
13740,13,33,13,85,2,1,0.00634500011802
13741,137,85,85,20,6,2,0.760609984398
13742,33,137,5,8,2,2,0.0025879999157
13743,85,219,13,20,2,1,0.115183003247
13744,5,20,3,219,4,1,0.00336299999617
13745,20,85,33,33,2,2,0.00760600017384
13746,5,85,53,137,4,2,0.0235690008849
13747,33,219,8,13,4,1,0.0839650034904
13748,137,85,20,137,10,1,4.83451795578
13749,8,137,3,219,2,1,0.0203840006143
13750,20,137,20,20,10,1,0.315342009068
13751,85,219,85,5,6,1,4.00826311111
13752,3,8,137,85,2,1,0.00559499999508
13753,53,219,8,137,10,2,0.499298006296
13754,20,219,13,8,10,2,0.0746759995818
13755,53,33,33,53,4,1,0.128514006734
13756,5,219,219,5,2,1,0.0598459988832
13757,33,20,3,219,8,2,0.0123899998143
13758,20,137,33,53,6,1,0.37636500597
13759,20,219,219,137,10,1,14.5966768265
13760,8,13,3,13,2,1,0.000380000012228
13761,13,85,8,219,4,2,0.0165359992534
13762,53,219,85,219,6,1,11.1524915695
13763,137,20,13,20,4,1,0.0563490018249
13764,33,20,137,13,8,1,0.316711992025
13765,20,20,8,137,10,1,0.0433069989085
13766,33,33,3,219,10,2,0.0254720002413
13767,85,137,53,5,2,2,0.0496729984879
13768,85,20,3,219,4,1,0.0533559992909
13769,219,20,33,53,8,1,0.915217995644
13770,85,53,3,219,10,1,0.424796998501
13771,5,137,8,53,4,1,0.0122750001028
13772,5,33,85,20,4,2,0.00637000007555
13773,20,33,3,3,4,1,0.00262899999507
13774,33,219,85,13,4,2,0.209308996797
13775,85,85,137,53,2,1,0.546208024025
13776,33,137,13,85,10,2,0.202976003289
13777,219,13,137,13,4,2,0.127550005913
13778,85,137,351,3,8,1,16.8201904297
13779,85,219,20,33,4,1,0.677622020245
13780,219,85,20,13,4,1,0.513355970383
13781,20,137,3,13,8,2,0.00996499974281
13782,85,5,53,53,2,2,0.00349000003189
13783,219,137,13,137,10,1,8.70151138306
13784,13,53,20,219,4,2,0.0232939999551
13785,85,33,13,53,10,2,0.0980169996619
13786,8,219,8,13,2,1,0.00615599984303
13787,33,219,20,219,8,2,0.697256982327
13788,20,85,53,3,2,1,0.0281589999795
13789,20,20,351,5,2,1,0.0405489988625
13790,85,13,33,53,8,2,0.0557870008051
13791,33,8,8,137,4,1,0.0109120002016
13792,5,137,351,137,2,2,0.0638490021229
13793,219,219,33,20,8,2,2.17960500717
13794,137,8,219,13,4,1,0.291958004236
13795,20,3,5,13,2,1,0.000329000002239
13796,20,53,5,137,6,1,0.0468170009553
13797,33,137,8,33,2,1,0.0265909992158
13798,85,85,13,13,6,1,0.278870999813
13799,20,13,219,137,8,1,0.478713005781
13800,33,5,351,137,4,1,0.221237003803
13801,8,219,3,137,4,1,0.0337020009756
13802,33,20,219,8,10,1,0.577427983284
13803,20,85,53,3,2,2,0.00724400021136
13804,13,53,5,219,10,2,0.0205230005085
13805,85,137,13,85,2,1,0.176483005285
13806,33,13,219,137,4,1,0.34213000536
13807,85,53,8,53,4,2,0.0245459992439
13808,33,33,219,85,6,1,1.24602305889
13809,13,137,137,137,8,2,0.602285027504
13810,137,13,3,3,4,2,0.00179100001696
13811,20,219,8,53,4,1,0.0893710032105
13812,219,33,53,13,10,1,2.45098996162
13813,20,53,137,85,2,2,0.029804000631
13814,85,33,33,219,8,1,1.65427398682
13815,5,20,20,20,2,1,0.000981000019237
13816,33,137,3,137,6,1,0.142481997609
13817,219,219,3,137,8,2,0.617285013199
13818,33,5,137,53,4,1,0.0459810011089
13819,219,13,20,53,4,1,0.125486001372
13820,13,13,13,219,4,1,0.0147059997544
13821,53,137,33,53,4,1,0.538093984127
13822,5,5,137,13,4,2,0.00400999980047
13823,219,20,13,85,10,1,0.654599010944
13824,53,219,5,5,8,2,0.0665009990335
13825,13,33,3,5,6,1,0.00288500008173
13826,5,137,85,33,2,2,0.00657999981195
13827,8,20,85,13,2,1,0.00476700020954
13828,85,13,8,20,6,2,0.00669499998912
13829,33,13,13,219,8,2,0.0291419997811
13830,219,20,351,219,10,1,32.7318229675
13831,53,85,33,33,8,2,0.226086005569
13832,53,137,351,3,4,1,2.85913610458
13833,33,137,53,33,10,2,0.511219978333
13834,219,85,13,33,4,2,0.116713002324
13835,5,20,3,219,2,2,0.000803000002634
13836,13,53,20,8,6,2,0.00781499966979
13837,8,219,20,20,6,2,0.0227210000157
13838,8,5,85,53,2,2,0.00196700007655
13839,20,137,137,8,2,1,0.112368002534
13840,13,13,85,219,2,2,0.00917300023139
13841,85,13,351,5,6,2,0.202464997768
13842,219,8,85,3,4,2,0.0442180000246
13843,20,219,20,33,10,1,0.62189000845
13844,5,20,20,20,4,2,0.00135599996429
13845,219,8,137,5,2,1,0.066523000598
13846,137,8,53,5,4,1,0.063210003078
13847,33,20,137,137,10,2,0.425096005201
13848,219,8,13,5,2,1,0.00721500022337
13849,20,33,351,20,6,1,0.59991300106
13850,219,5,219,85,4,1,0.553555011749
13851,53,219,351,3,10,1,24.0991458893
13852,53,13,351,219,2,2,0.093760997057
13853,5,219,85,53,4,2,0.0460160002112
13854,137,53,85,5,2,2,0.0496510006487
13855,85,13,8,85,4,1,0.0304990001023
13856,13,137,137,33,10,2,0.32355299592
13857,137,53,219,3,4,1,1.77585804462
13858,137,219,33,33,2,2,0.126986995339
13859,137,13,20,13,2,1,0.0138670001179
13860,137,85,351,20,2,1,1.44900894165
13861,33,53,8,53,6,2,0.0180959999561
13862,13,5,33,20,4,2,0.00139300001319
13863,219,20,53,5,6,1,0.532105982304
13864,13,219,5,85,4,1,0.0547849982977
13865,20,85,219,33,10,1,2.48426198959
13866,5,219,20,53,4,1,0.044401999563
13867,85,137,3,53,10,2,0.117734000087
13868,53,20,85,8,8,2,0.081955999136
13869,8,3,3,8,2,2,0.000201999995625
13870,85,33,33,219,6,1,1.03202605247
13871,137,137,8,33,4,2,0.0769079998136
13872,8,3,8,20,2,2,0.000257000006968
13873,33,85,3,5,8,2,0.00909399986267
13874,53,33,219,8,2,2,0.0290150009096
13875,137,13,8,219,6,1,0.158159002662
13876,33,53,20,33,8,2,0.0496019981802
13877,219,5,85,8,2,2,0.00661899987608
13878,219,33,20,3,8,1,0.551310002804
13879,5,8,3,219,4,1,0.00184699997772
13880,13,85,137,3,8,2,0.104094997048
13881,219,5,33,13,4,2,0.0113159995526
13882,219,8,137,219,6,1,1.85092794895
13883,33,219,351,5,4,1,2.90849590302
13884,219,5,5,5,4,2,0.00168200000189
13885,33,3,137,8,2,2,0.00139300001319
13886,219,85,33,85,8,1,6.33910894394
13887,13,33,20,137,10,1,0.0877899974585
13888,85,219,20,85,6,2,0.579896986485
13889,137,13,351,20,4,1,0.823374986649
13890,53,219,137,3,8,2,1.60096096992
13891,20,219,20,3,4,1,0.101129002869
13892,219,219,20,219,4,2,1.48301899433
13893,8,8,33,20,4,2,0.00192199996673
13894,5,137,20,53,4,2,0.0079650003463
13895,53,137,351,33,2,1,1.11236596107
13896,20,33,351,53,10,2,0.559490978718
13897,33,33,13,85,2,1,0.0165389999747
13898,8,85,85,53,6,2,0.0639209970832
13899,137,20,53,5,2,2,0.0123600000516
13900,20,53,13,13,2,2,0.00166900001932
13901,53,13,137,219,6,1,0.924751996994
13902,3,3,33,8,2,2,0.0003039999865
13903,8,33,351,3,4,1,0.0936039984226
13904,85,137,13,219,8,1,3.11610794067
13905,20,33,53,13,4,2,0.0131360003725
13906,219,53,53,3,4,2,0.175354003906
13907,13,33,137,85,8,1,0.393747985363
13908,219,137,33,5,2,2,0.078543998301
13909,20,53,5,8,6,1,0.0135139999911
13910,20,33,85,137,6,1,0.409492999315
13911,20,20,219,8,8,1,0.242531001568
13912,20,13,219,8,4,2,0.0179179999977
13913,5,20,13,8,4,1,0.00164999999106
13914,13,33,3,85,8,2,0.0035500000231
13915,85,20,13,53,8,1,0.140996992588
13916,85,20,219,219,2,2,0.139855995774
13917,5,85,219,137,2,1,0.0792530030012
13918,20,53,53,3,4,2,0.0166820008308
13919,20,8,33,33,4,1,0.0096950000152
13920,85,5,85,3,2,1,0.00910199992359
13921,85,8,13,3,4,1,0.00980400014669
13922,53,3,20,219,2,1,0.00588299985975
13923,85,5,3,53,2,1,0.00213599996641
13924,85,219,219,3,4,1,4.59287214279
13925,20,20,13,137,6,2,0.0145910000429
13926,33,219,351,33,2,2,0.277998000383
13927,33,53,33,85,8,1,0.505577027798
13928,219,33,20,137,6,2,0.298319011927
13929,13,33,219,137,4,2,0.104414999485
13930,53,8,8,20,2,2,0.000700999982655
13931,53,33,8,3,6,1,0.0342359989882
13932,20,53,20,5,8,2,0.0192040000111
13933,219,219,20,219,6,1,12.036075592
13934,219,5,33,3,2,1,0.0095349997282
13935,33,85,3,3,4,2,0.00280999997631
13936,33,20,219,20,4,2,0.0563570000231
13937,13,20,3,8,2,1,0.000539999979082
13938,20,13,219,13,10,2,0.0696500018239
13939,137,219,3,20,10,2,0.202562004328
13940,85,137,8,20,2,1,0.0514880008996
13941,137,8,219,13,6,1,0.451388001442
13942,137,53,33,8,6,1,0.604016005993
13943,219,8,5,3,4,2,0.00304499990307
13944,219,137,33,13,10,2,1.91040503979
13945,85,85,20,53,6,2,0.172060996294
13946,20,85,13,13,8,2,0.024233000353
13947,85,33,20,137,8,2,0.18571600318
13948,13,219,85,219,8,1,3.21438598633
13949,13,219,85,33,2,2,0.0285170003772
13950,5,219,137,3,4,1,0.138558998704
13951,53,219,351,8,2,1,1.20927298069
13952,137,137,351,137,6,2,13.6390638351
13953,85,3,137,5,2,2,0.00252000009641
13954,33,20,137,85,2,1,0.0658790022135
13955,20,137,8,8,10,2,0.029605999589
13956,33,219,33,20,6,1,0.712862014771
13957,8,13,8,20,4,1,0.00141699996311
13958,5,20,13,33,4,1,0.00265999999829
13959,53,20,13,219,4,1,0.0890809968114
13960,219,219,85,33,10,2,10.3209676743
13961,33,33,20,8,4,1,0.027682999149
13962,137,13,53,5,8,1,0.269796013832
13963,20,20,13,3,4,1,0.00610399991274
13964,20,5,137,53,2,2,0.00397500023246
13965,219,85,85,219,4,1,8.67076206207
13966,20,53,85,137,6,2,0.192638993263
13967,85,3,5,53,2,2,0.000564999994822
13968,5,137,13,219,4,1,0.0507629998028
13969,219,53,20,13,6,1,0.665323019028
13970,20,53,13,53,10,1,0.111101001501
13971,219,219,3,33,4,1,0.37064999342
13972,33,85,351,20,10,1,6.46845197678
13973,219,53,3,33,8,2,0.0630809962749
13974,5,3,33,3,2,2,0.000260000000708
13975,13,219,219,85,4,1,1.61073303223
13976,5,219,8,13,4,2,0.00301599991508
13977,33,53,137,20,10,2,0.390325009823
13978,5,5,85,219,2,1,0.00795000046492
13979,219,85,3,20,2,2,0.0125639997423
13980,53,8,13,33,2,1,0.00328600010835
13981,13,33,351,20,8,1,0.484634011984
13982,137,5,5,33,2,2,0.000934000010602
13983,137,137,351,33,2,1,2.86345291138
13984,8,13,5,5,2,1,0.000353999988874
13985,219,85,8,33,8,1,0.978251993656
13986,53,13,3,53,10,1,0.013577000238
13987,13,20,219,13,6,2,0.0406179986894
13988,137,137,13,85,2,1,0.282911002636
13989,137,20,8,219,10,2,0.141218006611
13990,13,219,20,20,8,1,0.206303998828
13991,53,137,3,5,4,1,0.0286389999092
13992,53,53,3,53,8,2,0.0180270001292
13993,5,5,33,13,4,2,0.00115499994718
13994,53,219,351,8,10,1,25.3309650421
13995,33,8,53,219,2,2,0.0093109998852
13996,13,53,33,219,10,2,0.126430004835
13997,33,137,137,137,4,2,0.588738977909
13998,13,20,85,3,10,1,0.0527729988098
13999,85,219,33,33,10,2,1.5119099617
14000,33,33,351,137,10,1,5.89812803268
14001,137,13,85,219,6,2,0.392475992441
14002,219,13,137,137,2,1,0.369749009609
14003,13,85,219,85,2,2,0.0439999997616
14004,13,33,20,53,2,2,0.00180299999192
14005,8,3,85,53,2,1,0.00242600007914
14006,33,33,3,33,10,1,0.026010999456
14007,8,53,53,137,4,2,0.0297759994864
14008,20,13,351,5,2,2,0.00729299988598
14009,137,13,33,85,10,2,0.13463999331
14010,137,13,351,33,8,1,2.62160396576
14011,20,53,5,8,10,1,0.0246539991349
14012,219,5,5,85,4,2,0.00517500005662
14013,33,20,33,137,6,1,0.16344499588
14014,3,5,33,3,2,2,0.00027499999851
14015,137,53,5,53,2,1,0.0490190014243
14016,20,13,219,53,6,2,0.0773330032825
14017,8,85,8,20,6,2,0.00426900014281
14018,33,85,219,53,6,1,2.60969305038
14019,85,20,85,53,10,2,0.344671994448
14020,85,85,33,5,4,1,0.280580997467
14021,137,137,137,53,10,1,30.4917507172
14022,20,53,13,13,4,2,0.00545600010082
14023,85,219,351,13,8,2,8.11230945587
14024,85,53,137,219,10,1,16.4734954834
14025,85,13,219,85,4,1,0.623579978943
14026,219,85,351,13,10,1,48.4281044006
14027,85,13,8,219,6,1,0.0992859974504
14028,137,8,85,13,2,1,0.0310549996793
14029,13,137,5,13,2,2,0.00133899995126
14030,53,85,3,13,8,2,0.0181520003825
14031,13,33,20,137,6,1,0.0587630011141
14032,137,137,13,85,10,1,3.894769907
14033,33,3,5,3,2,1,0.000315999990562
14034,13,219,3,8,10,2,0.00817800033838
14035,33,3,137,33,2,2,0.00267000007443
14036,20,13,85,137,6,1,0.154403999448
14037,33,13,351,33,4,1,0.244992002845
14038,85,8,33,3,4,1,0.0236670002341
14039,13,5,351,13,2,1,0.00711299991235
14040,137,33,137,137,10,2,2.84824109077
14041,8,33,13,85,4,2,0.00415500020608
14042,85,53,3,20,6,2,0.0123829999939
14043,53,137,8,33,6,2,0.0619499981403
14044,219,5,3,13,2,1,0.00199600006454
14045,33,53,219,85,4,1,1.03162205219
14046,53,53,351,20,4,2,0.349896013737
14047,5,53,13,13,4,2,0.00143900001422
14048,137,20,351,5,10,1,4.39117288589
14049,20,137,137,8,10,2,0.48167899251
14050,20,33,351,13,8,1,0.821619987488
14051,137,219,53,13,8,1,7.97341680527
14052,5,137,3,8,2,2,0.000418000010541
14053,85,219,5,13,10,2,0.182521998882
14054,13,20,53,33,8,1,0.0511180013418
14055,20,53,85,85,4,1,0.245728999376
14056,53,219,8,3,6,1,0.226043999195
14057,13,13,85,3,4,2,0.00435800012201
14058,13,8,13,137,2,2,0.00109599996358
14059,20,219,53,85,2,2,0.0490019991994
14060,53,5,20,137,4,2,0.00808199960738
14061,8,137,219,13,6,1,0.451362013817
14062,33,219,219,219,4,2,2.12401008606
14063,13,219,53,20,6,1,0.377599000931
14064,20,219,219,5,10,1,4.50036382675
14065,219,85,5,5,6,2,0.0641100034118
14066,53,53,13,85,10,2,0.133941993117
14067,85,33,20,20,10,1,0.368990987539
14068,8,5,13,33,2,1,0.000564999994822
14069,3,219,137,85,2,1,0.0498530007899
14070,20,219,13,85,4,2,0.047715999186
14071,137,137,33,8,10,2,1.04600298405
14072,8,53,137,33,2,2,0.00801699981093
14073,8,20,8,85,6,1,0.00698000006378
14074,53,13,5,3,4,1,0.00416400004178
14075,53,8,85,137,6,1,0.214772000909
14076,33,53,3,219,2,2,0.00900700036436
14077,85,8,351,137,4,1,0.815288007259
14078,219,13,137,3,10,1,1.2407310009
14079,53,13,13,5,10,1,0.02748000063
14080,53,33,13,33,6,1,0.0830100029707
14081,219,53,137,20,6,1,4.75053977966
14082,20,53,13,8,2,2,0.0014380000066
14083,8,13,3,53,6,1,0.00155499996617
14084,53,5,13,53,2,1,0.00265599996783
14085,85,53,13,13,6,1,0.168118998408
14086,8,13,219,219,2,1,0.0363610014319
14087,20,53,137,8,4,1,0.165306001902
14088,219,20,3,53,10,2,0.0354279987514
14089,33,85,219,219,4,1,3.2446808815
14090,219,137,85,85,2,1,1.91085600853
14091,53,8,33,5,2,1,0.00423400010914
14092,85,85,8,53,6,2,0.0754519999027
14093,219,20,53,13,8,1,0.915392994881
14094,8,3,53,5,2,1,0.000600999977905
14095,13,53,33,3,4,1,0.0256570000201
14096,33,85,53,13,10,1,0.903105974197
14097,85,20,33,8,4,2,0.0180619992316
14098,137,8,3,20,2,1,0.00270899990574
14099,33,137,85,33,2,1,0.174776002765
14100,85,53,20,85,10,1,1.25178098679
14101,33,20,20,8,8,1,0.0424580015242
14102,53,219,5,219,6,2,0.206967994571
14103,53,20,5,85,6,1,0.0331499986351
14104,20,20,20,5,6,2,0.00513300020248
14105,53,5,219,20,2,2,0.00599100021645
14106,8,5,33,5,2,2,0.000335999997333
14107,137,13,33,5,4,1,0.0677350014448
14108,13,53,351,53,4,2,0.132541999221
14109,137,53,85,5,6,1,1.51397705078
14110,53,53,33,33,2,1,0.0478940010071
14111,13,219,13,219,8,1,0.515055000782
14112,85,5,33,219,4,1,0.0728489980102
14113,85,53,85,8,4,1,0.447264999151
14114,219,137,3,137,4,1,0.637273013592
14115,137,33,13,3,2,2,0.00478699989617
14116,5,8,3,3,2,1,0.000224000003072
14117,53,219,351,85,10,2,14.7506761551
14118,20,85,53,53,10,2,0.214045003057
14119,85,137,5,219,10,1,1.83794999123
14120,53,33,53,5,10,1,0.476599991322
14121,8,33,137,3,6,1,0.0549300014973
14122,8,5,53,13,4,1,0.00338299991563
14123,85,137,3,3,6,1,0.0892999991775
14124,137,137,53,219,6,2,2.94698810577
14125,219,219,351,137,8,2,60.3471069336
14126,33,8,8,137,6,1,0.0150889996439
14127,53,20,219,33,2,1,0.100873999298
14128,3,85,20,20,2,1,0.00181499996688
14129,219,8,85,33,2,2,0.0188829991966
14130,5,53,137,33,4,2,0.0185770001262
14131,13,13,351,13,4,1,0.0726590007544
14132,53,137,13,219,2,2,0.06088199839
14133,5,20,219,53,4,2,0.0229880008847
14134,85,13,3,3,8,2,0.00263400003314
14135,219,5,137,85,4,1,0.353947013617
14136,85,20,8,219,4,1,0.0946189984679
14137,8,137,5,5,2,2,0.000730999978259
14138,8,53,219,13,2,1,0.0286170002073
14139,137,85,137,53,4,2,0.855666995049
14140,85,13,13,33,8,2,0.017283000052
14141,33,5,8,13,4,1,0.00189800001681
14142,20,137,3,13,2,2,0.00158599996939
14143,20,33,5,85,6,1,0.0203460007906
14144,219,13,53,85,2,2,0.0304129999131
14145,13,53,219,20,4,2,0.0529100000858
14146,20,5,5,20,4,2,0.000478000001749
14147,219,53,8,8,6,1,0.240823999047
14148,13,33,13,137,10,1,0.0586850009859
14149,53,53,20,13,10,2,0.0938310027122
