,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
7869,53,33,85,20,8,1,0.503911972046
7870,53,85,8,13,2,1,0.012422000058
7871,13,13,20,33,10,2,0.00531500019133
7872,3,3,351,5,2,1,0.00133200001437
7873,33,13,33,3,6,1,0.0196029990911
7874,20,13,3,20,2,2,0.000283000001218
7875,219,3,20,53,2,1,0.00515000009909
7876,137,137,5,5,10,2,0.121462002397
7877,8,8,53,13,2,1,0.00106299994513
7878,33,13,8,8,4,2,0.000931999995373
7879,137,85,219,137,10,2,9.9421672821
7880,219,3,3,3,2,1,0.000517999986187
7881,219,137,219,53,10,2,14.9159164429
7882,13,5,351,219,2,2,0.0165350008756
7883,3,3,5,5,2,1,0.000174000000698
7884,219,53,351,137,8,2,10.2024087906
7885,137,33,13,13,6,2,0.0324519984424
7886,20,137,351,53,8,1,4.4278512001
7887,53,53,20,3,8,2,0.0407320000231
7888,13,53,8,53,8,1,0.0224190000445
7889,85,5,219,20,2,1,0.0211520008743
7890,137,20,13,137,6,2,0.0581320002675
7891,137,53,351,8,2,2,0.15317299962
7892,13,53,351,137,2,2,0.0470839999616
7893,33,20,5,137,8,1,0.0292589999735
7894,219,13,351,137,4,2,0.688260018826
7895,53,33,219,33,8,2,0.394163995981
7896,137,13,351,13,10,2,0.460949003696
7897,33,33,33,3,6,1,0.0599230006337
7898,20,3,53,13,2,2,0.000442999997176
7899,13,85,3,8,8,2,0.00217800005339
7900,5,13,33,13,4,2,0.000929999980144
7901,33,219,33,3,2,1,0.0520059987903
7902,53,85,85,8,8,2,0.295489996672
7903,85,33,3,5,8,2,0.00685099978
7904,13,13,219,13,10,1,0.066849000752
7905,137,20,13,13,10,2,0.039700999856
7906,3,53,3,33,2,1,0.000469999999041
7907,33,53,85,33,4,2,0.0499080009758
7908,219,20,53,13,10,1,0.927677989006
7909,137,33,20,33,4,2,0.0323849990964
7910,85,137,351,137,8,1,41.7971839905
7911,85,8,33,3,6,1,0.0268929991871
7912,33,13,20,85,6,1,0.0315829999745
7913,13,8,33,219,2,1,0.00498000020161
7914,3,85,20,33,2,1,0.0016530000139
7915,53,20,85,137,2,1,0.0705789998174
7916,20,20,20,5,8,2,0.00728000001982
7917,13,20,13,137,4,1,0.0149720003828
7918,33,137,8,53,2,1,0.0317349992692
7919,85,85,5,13,8,1,0.135799005628
7920,33,85,219,5,10,2,0.62488502264
7921,85,33,8,137,4,2,0.0212190002203
7922,219,219,53,3,2,1,0.546487987041
7923,219,13,53,219,10,2,0.486344993114
7924,85,13,53,5,8,2,0.0319599993527
7925,85,137,137,13,2,2,0.104097001255
7926,33,5,3,8,2,2,0.000182999996468
7927,219,13,85,5,10,1,0.610383987427
7928,137,53,33,20,6,2,0.138432994485
7929,85,137,8,13,4,2,0.0271470006555
7930,5,219,8,3,4,2,0.00182799994946
7931,8,20,3,13,4,2,0.000371000001905
7932,219,219,5,137,2,2,0.138119995594
7933,219,13,53,33,6,1,0.348181009293
7934,137,13,8,20,2,2,0.00155499996617
7935,219,8,351,219,2,1,0.574221014977
7936,85,137,20,219,6,1,2.10864305496
7937,85,137,351,219,2,1,4.12645101547
7938,85,53,85,8,8,1,1.16815805435
7939,219,33,3,137,6,2,0.0441009998322
7940,20,33,8,20,4,2,0.0018759999657
7941,137,33,3,13,6,1,0.0318499989808
7942,137,5,13,53,2,2,0.00141100003384
7943,33,137,13,13,10,1,0.280301988125
7944,85,33,8,5,2,1,0.00592500017956
7945,3,20,20,3,2,1,0.000345999986166
7946,13,33,5,33,6,1,0.00541900005192
7947,3,219,219,33,2,1,0.0340650007129
7948,137,33,53,20,8,1,0.846992015839
7949,219,13,13,5,6,1,0.0608620010316
7950,137,33,8,3,4,1,0.0318999998271
7951,13,8,33,3,4,1,0.00280099990778
7952,219,13,85,219,4,2,0.247959002852
7953,5,20,33,219,2,1,0.00510799977928
7954,137,53,33,33,8,1,1.09285998344
7955,33,85,20,3,2,1,0.0128899998963
7956,33,13,20,5,6,1,0.0126660000533
7957,33,85,5,137,8,2,0.0389919988811
7958,219,53,85,20,6,1,2.21847391129
7959,8,5,20,219,2,1,0.00194500002544
7960,219,137,13,8,10,2,0.504674971104
7961,137,13,53,53,2,2,0.0106600001454
7962,8,219,5,13,6,1,0.014414999634
7963,8,137,219,8,6,2,0.0925500020385
7964,20,85,85,85,10,1,1.15337896347
7965,85,13,33,137,10,2,0.0988100022078
7966,53,137,3,13,2,2,0.00287299999036
7967,33,33,5,20,2,2,0.000808999990113
7968,33,53,137,33,6,1,0.60625398159
7969,8,137,351,8,4,2,0.0875990018249
7970,137,53,137,137,10,2,3.71705007553
7971,3,8,219,137,2,1,0.00938499998301
7972,33,5,20,8,4,1,0.00276999990456
7973,85,20,53,53,6,2,0.0766509994864
7974,5,5,137,20,2,2,0.00103100005072
7975,85,33,13,33,10,1,0.222507998347
7976,5,5,33,85,2,1,0.00109200004954
7977,219,219,3,33,10,1,1.18427300453
7978,13,13,13,85,2,1,0.00192199996673
7979,137,137,33,137,8,1,6.59943389893
7980,20,137,3,33,10,2,0.0132090002298
7981,53,137,8,53,10,1,0.495088994503
7982,85,20,8,53,10,2,0.0248569995165
7983,5,85,13,53,2,1,0.00298299989663
7984,53,137,33,8,2,2,0.015644999221
7985,5,13,5,33,2,2,0.000207000004593
7986,219,13,20,8,2,1,0.0138119999319
7987,8,20,53,137,4,1,0.0280039999634
7988,13,8,53,33,6,2,0.00650499993935
7989,137,33,137,137,8,2,1.47661304474
7990,53,8,8,3,2,1,0.000892999989446
7991,13,20,5,3,10,2,0.000884999986738
7992,219,3,85,219,2,1,0.0472379997373
7993,13,137,3,137,10,1,0.0501680001616
7994,85,219,5,3,4,1,0.0914359986782
7995,8,13,137,8,2,2,0.00121100002434
7996,13,13,219,8,10,2,0.026203000918
7997,5,8,3,8,4,1,0.000260000000708
7998,85,13,13,3,8,2,0.00783300027251
7999,5,53,8,85,2,1,0.00213199993595
8000,13,8,85,85,4,1,0.0193210002035
8001,8,3,20,137,2,2,0.000851000018883
8002,137,20,53,13,6,1,0.287734985352
8003,137,219,33,3,2,1,0.217264994979
8004,33,53,8,3,2,1,0.00347399991006
8005,13,33,53,20,10,1,0.0590180009604
8006,13,85,33,137,6,2,0.0542769990861
8007,20,53,13,13,6,2,0.00741699989885
8008,53,53,20,20,10,2,0.0745979994535
8009,85,33,53,53,8,2,0.208674997091
8010,33,3,351,8,2,2,0.00240399991162
8011,137,137,219,137,4,1,11.4375562668
8012,137,85,13,53,10,2,0.343228012323
8013,137,53,53,219,6,1,3.280823946
8014,8,13,137,8,6,1,0.0174790006131
8015,53,3,85,219,2,1,0.0145829999819
8016,20,53,351,8,8,1,0.921193003654
8017,8,13,8,5,4,1,0.000839999993332
8018,3,53,3,8,2,2,0.000178000002052
8019,53,5,219,85,2,2,0.0105839995667
8020,219,137,137,33,10,2,7.61821222305
8021,53,53,137,3,10,1,1.55287098885
8022,20,20,5,20,10,1,0.00671999994665
8023,8,5,5,8,2,1,0.000203999996302
8024,219,5,219,3,2,2,0.0109980003908
8025,53,219,53,8,10,1,2.88296198845
8026,53,8,13,85,6,1,0.0183569993824
8027,33,13,33,20,6,2,0.00770600000396
8028,13,33,53,85,2,1,0.0132240001112
8029,8,137,85,3,6,2,0.0336589999497
8030,53,33,137,13,8,2,0.18931299448
8031,137,53,8,8,6,1,0.115695998073
8032,5,8,5,137,2,1,0.000617999990936
8033,53,33,8,5,2,1,0.00375999999233
8034,33,85,137,53,8,2,0.523325026035
8035,85,33,13,13,8,1,0.121599003673
8036,219,53,85,13,4,1,0.971332013607
8037,219,13,33,53,10,1,0.429448992014
8038,85,20,8,137,10,1,0.15730600059
8039,53,33,33,3,2,2,0.00341499992646
8040,20,20,20,33,4,2,0.00364500004798
8041,33,5,5,20,4,2,0.000450999999885
8042,13,5,33,5,2,2,0.000270999997156
8043,219,20,3,5,8,2,0.0105320001021
8044,13,53,13,8,6,2,0.00383000005968
8045,85,13,85,20,2,1,0.0260680001229
8046,219,137,53,53,2,2,0.178416997194
8047,137,33,219,33,6,2,0.656925976276
8048,5,13,20,85,4,1,0.00345900002867
8049,85,85,85,8,6,1,1.1514840126
8050,33,20,351,3,2,1,0.0474100001156
8051,85,33,20,33,4,1,0.0777970030904
8052,219,53,8,53,6,1,0.34239500761
8053,5,20,20,20,2,2,0.000372999988031
8054,219,8,351,85,6,2,0.565559983253
8055,33,85,5,13,6,2,0.00834599975497
8056,5,8,85,3,2,1,0.000827000010759
8057,85,85,53,5,10,1,1.79256701469
8058,137,85,85,20,4,2,0.265655994415
8059,13,33,85,53,2,2,0.00440899981186
8060,13,13,351,8,2,2,0.00360799999908
8061,13,85,53,33,10,2,0.060486998409
8062,13,13,53,5,6,1,0.0119460001588
8063,13,13,219,137,10,1,0.249487996101
8064,219,5,20,20,2,2,0.00169599999208
8065,13,20,8,20,4,2,0.000839999993332
8066,3,85,13,5,2,2,0.000310000003083
8067,5,137,20,20,2,2,0.00117699999828
8068,85,8,33,33,4,2,0.00847699958831
8069,85,5,13,13,4,2,0.00147400004789
8070,53,219,219,33,6,2,1.75683903694
8071,5,20,8,8,2,1,0.000335999997333
8072,8,5,351,13,2,2,0.0021579999011
8073,137,3,137,53,2,2,0.00574700022116
8074,5,8,219,33,2,1,0.00399600015953
8075,137,13,219,20,4,2,0.103426001966
8076,13,20,351,5,8,2,0.0584350004792
8077,33,13,53,85,4,1,0.0467090010643
8078,137,13,33,33,10,2,0.0591630004346
8079,13,137,137,13,8,1,0.593728005886
8080,53,53,13,219,6,2,0.0872429981828
8081,85,13,5,3,2,1,0.00147899996955
8082,137,3,3,33,2,2,0.000354999996489
8083,85,219,13,137,10,2,0.989305973053
8084,20,8,3,53,6,1,0.00165600003675
8085,219,13,219,20,6,1,1.15832698345
8086,85,219,33,13,8,2,0.575187981129
8087,53,5,53,5,2,2,0.000920000020415
8088,3,13,33,5,2,1,0.000361999991583
8089,137,5,33,33,2,1,0.00740499980748
8090,85,20,85,13,8,2,0.114835001528
8091,33,20,5,85,10,2,0.00882500037551
8092,8,33,85,137,4,1,0.0647780001163
8093,137,13,53,53,10,1,0.427538007498
8094,8,5,219,53,2,2,0.00337700010277
8095,219,20,5,20,6,2,0.0139659997076
8096,85,137,351,85,8,1,30.2246494293
8097,20,8,3,13,4,1,0.000742000003811
8098,8,20,219,20,2,1,0.00929899979383
8099,13,33,8,219,6,1,0.0282979998738
8100,8,33,137,8,2,2,0.00261200009845
8101,13,8,33,53,6,1,0.00997199956328
8102,3,20,20,53,2,1,0.000800999987405
8103,53,219,3,3,2,1,0.0098729999736
8104,137,20,3,3,8,1,0.0231490004808
8105,137,8,20,53,2,2,0.00340800010599
8106,85,219,85,3,6,2,0.72259002924
8107,53,137,20,85,8,1,1.07286500931
8108,137,20,3,33,6,2,0.00692899990827
8109,53,5,85,8,2,2,0.0014459999511
8110,85,20,8,33,10,2,0.0199299994856
8111,85,53,85,33,10,2,0.634020984173
8112,33,85,20,8,10,2,0.05866599828
8113,85,13,13,53,2,2,0.00232600001618
8114,219,33,3,33,10,1,0.147220999002
8115,137,5,351,85,4,2,0.122341997921
8116,85,219,53,8,10,2,1.22282600403
8117,13,13,53,13,2,2,0.000780000002123
8118,33,137,13,13,6,1,0.125925004482
8119,13,53,3,85,2,2,0.00115000002552
8120,219,33,3,13,2,1,0.0108390003443
8121,5,137,53,53,2,2,0.00415100017563
8122,53,219,219,13,10,2,3.35074901581
8123,13,13,8,33,4,1,0.00209799990989
8124,137,137,20,33,6,1,1.08518099785
8125,85,53,33,219,10,2,0.784855008125
8126,33,219,33,137,10,1,3.23269605637
8127,53,53,85,33,6,1,0.629208981991
8128,137,33,137,219,6,2,1.31519198418
8129,137,33,33,53,4,1,0.253111988306
8130,53,5,33,53,2,1,0.00393400015309
8131,20,85,137,219,2,2,0.0690310001373
8132,33,219,85,85,2,1,0.342476010323
8133,20,219,351,13,2,1,0.370599985123
8134,85,53,5,5,6,2,0.011932999827
8135,53,13,351,85,10,1,1.34083104134
8136,53,20,85,13,8,2,0.0683080032468
8137,20,13,53,13,10,2,0.0120310001075
8138,53,219,137,137,10,1,23.4229183197
8139,33,137,219,85,10,1,9.54961109161
8140,219,3,33,13,2,1,0.00435499986634
8141,13,219,13,5,4,2,0.00864499993622
8142,20,5,3,3,4,1,0.00037500000326
8143,137,137,53,53,6,1,3.4727640152
8144,33,13,3,33,2,2,0.000425000005635
8145,85,8,20,3,4,1,0.0111309997737
8146,53,5,53,8,2,1,0.00293199997395
8147,53,13,53,219,8,1,0.356406986713
8148,33,53,85,85,2,2,0.0227799993008
8149,53,13,85,137,10,1,0.457457989454
8150,53,20,137,137,2,2,0.0314599983394
8151,8,219,219,5,2,2,0.0224070008844
8152,8,8,3,20,4,2,0.000266999995802
8153,137,219,20,85,8,2,1.18657505512
8154,137,20,219,33,8,2,0.622470021248
8155,137,137,5,85,6,1,0.492110013962
8156,13,13,5,3,6,2,0.000509999983478
8157,219,13,3,85,6,1,0.0421710014343
8158,85,219,53,33,8,2,1.18603694439
8159,33,219,20,8,4,2,0.0352399982512
8160,13,53,20,53,6,2,0.0114810001105
8161,85,8,3,53,6,2,0.00215999991633
8162,5,3,8,137,2,1,0.000479000009364
8163,85,33,13,20,2,2,0.00336299999617
8164,53,53,53,8,8,2,0.119971998036
8165,137,137,85,20,8,1,6.34265422821
8166,20,219,53,219,10,2,1.0541870594
8167,5,5,20,33,2,1,0.000426000013249
8168,20,13,13,85,10,1,0.0196920000017
8169,137,33,8,13,8,1,0.124233998358
8170,219,20,219,3,8,1,2.39416408539
8171,85,8,219,137,6,1,0.631946027279
8172,20,219,53,137,4,1,0.653999984264
8173,5,33,85,33,4,2,0.00627799984068
8174,33,53,13,5,8,1,0.0645779967308
8175,33,20,8,5,10,2,0.00471600005403
8176,13,85,137,219,2,2,0.0429349988699
8177,85,13,351,219,10,1,4.39050388336
8178,8,3,137,33,2,2,0.00145800004248
8179,20,13,3,219,2,2,0.0011569999624
8180,8,219,85,85,2,1,0.0775759965181
8181,137,5,53,53,4,1,0.0504509992898
8182,20,85,53,219,8,2,0.312274992466
8183,8,33,5,13,2,1,0.00062499998603
8184,33,20,5,5,8,2,0.00245900009759
8185,13,85,351,13,10,1,1.04540097713
8186,3,8,137,53,2,1,0.00272500002757
8187,219,85,137,219,2,1,2.74688696861
8188,53,219,351,53,4,2,1.61057305336
8189,20,13,33,13,8,1,0.0173109993339
8190,20,33,137,13,8,2,0.0704839974642
8191,137,53,8,5,6,1,0.119914002717
8192,13,13,5,20,4,2,0.000437000009697
8193,13,53,13,5,8,1,0.0185150001198
8194,53,13,5,33,8,2,0.00331700011156
8195,33,33,137,219,6,2,0.336501002312
8196,219,85,137,20,6,2,1.46404898167
8197,5,5,5,20,2,1,0.00021499999275
8198,33,8,13,137,2,1,0.00421100016683
8199,53,5,3,8,2,1,0.000390000001062
8200,137,20,13,5,2,1,0.00883799977601
8201,137,33,8,33,6,1,0.104355998337
8202,13,20,33,53,6,1,0.024122999981
8203,53,137,33,5,2,1,0.0555879995227
8204,13,85,8,3,10,1,0.0209049992263
8205,3,20,85,137,2,2,0.00331300008111
8206,20,13,137,219,6,2,0.11143899709
8207,219,13,53,53,6,1,0.435299009085
8208,219,8,5,5,4,1,0.00793099962175
8209,13,137,53,20,10,2,0.0759909972548
8210,20,33,5,33,6,1,0.00919700041413
8211,13,137,219,3,6,2,0.150977998972
8212,137,13,85,85,2,1,0.0824289992452
8213,5,219,137,5,4,1,0.109192997217
8214,13,5,219,5,4,1,0.0107899997383
8215,8,85,20,20,2,2,0.00132299994584
8216,3,5,219,219,2,1,0.0122999995947
8217,137,13,137,137,8,2,0.451279014349
8218,3,85,85,137,2,2,0.00563899986446
8219,219,53,5,137,6,1,0.41529199481
8220,20,219,137,137,6,2,0.881240010262
8221,85,137,33,13,2,1,0.104443997145
8222,13,85,219,33,10,1,0.87408798933
8223,13,13,20,3,8,2,0.00181000004523
8224,85,137,85,53,6,1,3.35180902481
8225,20,20,20,219,2,1,0.0126520004123
8226,20,137,351,53,10,1,5.92889595032
8227,8,219,8,3,4,2,0.00343300006352
8228,33,20,137,219,2,2,0.03133200109
8229,53,85,20,137,2,2,0.0243790000677
8230,3,13,137,13,2,1,0.00141100003384
8231,53,33,8,85,10,2,0.0365389995277
8232,137,219,8,33,2,2,0.033860001713
8233,85,8,13,8,6,1,0.0118340002373
8234,85,13,20,5,6,1,0.0431060008705
8235,13,53,85,85,10,2,0.112690001726
8236,219,33,33,5,2,1,0.0547609999776
8237,20,85,351,85,4,1,1.17375004292
8238,85,85,8,13,10,1,0.317001998425
8239,137,85,8,219,6,1,0.932482004166
8240,219,13,13,219,4,2,0.044998999685
8241,53,13,33,219,10,2,0.0958840027452
8242,53,20,137,33,8,1,0.524208009243
8243,85,137,5,3,6,1,0.110169000924
8244,53,20,351,3,10,1,1.13471901417
8245,85,33,137,20,2,1,0.104915998876
8246,137,13,20,137,10,2,0.0853639990091
8247,13,33,351,20,4,2,0.0405890010297
8248,8,53,53,53,6,2,0.0204470008612
8249,5,85,33,13,4,1,0.0121149998158
8250,219,219,13,85,6,2,0.760008990765
8251,137,13,13,219,8,2,0.0653730034828
8252,137,5,5,137,2,1,0.0065469997935
8253,85,13,8,85,6,1,0.0373089984059
8254,85,219,3,137,8,1,0.706766009331
8255,53,13,33,8,2,2,0.00147100002505
8256,13,85,3,137,8,1,0.0286379996687
8257,33,3,53,53,2,2,0.00115799997002
8258,33,53,85,5,10,1,0.570775985718
8259,219,20,53,20,2,1,0.0662769973278
8260,13,85,53,219,8,2,0.185379996896
8261,85,8,137,219,4,1,0.357122004032
8262,137,219,20,8,10,1,3.07514595985
8263,53,3,20,13,2,2,0.00037500000326
8264,53,219,3,85,4,2,0.0316380001605
8265,33,33,5,33,10,2,0.00839199963957
8266,219,33,53,5,4,2,0.0852650031447
8267,53,137,53,5,8,2,0.302267998457
8268,137,85,33,8,4,1,0.343006014824
8269,20,85,5,8,4,1,0.00869200006127
8270,137,13,219,3,4,2,0.0773150026798
8271,33,20,53,13,4,1,0.0343719981611
8272,85,85,351,137,8,1,25.4915237427
8273,85,219,219,33,6,2,2.82290697098
8274,53,85,5,53,10,2,0.0496219992638
8275,137,53,13,20,6,2,0.0577550008893
8276,13,20,20,219,4,2,0.00842500012368
8277,85,3,219,13,2,2,0.00340500008315
8278,53,20,85,8,6,1,0.156760007143
8279,137,5,137,85,2,2,0.0130150001496
8280,85,137,137,20,10,1,9.27351856232
8281,33,219,53,33,10,2,0.602330982685
8282,219,20,219,5,8,1,2.49422597885
8283,219,33,53,53,8,1,2.03706288338
8284,53,8,3,53,4,1,0.0031659998931
8285,33,85,219,3,4,1,0.503543972969
8286,8,53,85,13,6,1,0.0509539991617
8287,137,85,8,5,4,2,0.0227809995413
8288,3,53,8,85,2,1,0.00121999997646
8289,20,33,5,137,6,2,0.00681099994108
8290,33,219,219,13,10,1,7.53158187866
8291,13,219,3,137,4,1,0.0433389991522
8292,137,219,53,13,6,2,0.869224011898
8293,13,85,3,33,6,1,0.00925400014967
8294,8,13,33,219,4,1,0.0167040005326
8295,53,20,33,13,4,1,0.0354680009186
8296,13,33,5,13,10,2,0.00192199996673
8297,219,219,8,53,10,1,3.68964004517
8298,53,20,8,3,6,1,0.0149029996246
8299,219,53,13,8,8,2,0.125887006521
8300,85,53,53,137,8,2,0.609008014202
8301,33,53,85,3,10,1,0.544395983219
8302,219,219,137,5,6,1,12.7218046188
8303,219,33,8,85,6,2,0.0710100010037
8304,53,3,8,5,2,1,0.000390000001062
8305,53,5,137,53,4,1,0.0520149990916
8306,33,20,8,13,4,2,0.00172199995723
8307,8,137,3,5,2,2,0.000418999989051
8308,5,137,20,33,2,2,0.00144499994349
8309,20,219,8,3,8,1,0.0906110033393
8310,20,137,20,20,2,2,0.00487500010058
8311,137,13,20,13,2,2,0.00262899999507
8312,3,8,33,33,2,2,0.000579999992624
8313,85,53,53,20,2,1,0.0751340016723
8314,20,219,3,137,8,2,0.0371569991112
8315,53,137,8,13,4,1,0.0631510019302
8316,13,3,33,5,2,2,0.000254999991739
8317,137,85,219,85,10,1,28.4653930664
8318,3,33,351,53,2,2,0.00679299980402
8319,13,33,85,13,6,2,0.0176420006901
8320,20,137,3,13,4,1,0.0102329999208
8321,33,20,33,3,4,2,0.00510000018403
8322,219,20,137,33,2,1,0.196251004934
8323,5,137,219,5,2,1,0.0278549995273
8324,13,20,85,5,10,2,0.0149159999564
8325,13,53,351,8,2,1,0.0506700016558
8326,137,53,53,13,10,2,0.514407992363
8327,20,20,8,3,10,1,0.00791299995035
8328,20,219,33,13,4,2,0.0399499982595
8329,137,5,20,85,2,2,0.00253800000064
8330,53,20,3,53,8,2,0.00481399986893
8331,33,137,3,85,6,1,0.0752540007234
8332,13,33,5,5,10,2,0.00153999996837
8333,33,85,53,20,8,2,0.141068994999
8334,8,85,351,13,6,1,0.335817992687
8335,53,219,5,13,2,1,0.0230420008302
8336,13,13,13,219,8,2,0.0134359998628
8337,13,219,8,5,6,2,0.00972000043839
8338,5,13,13,53,2,1,0.000631999981124
8339,5,53,3,33,2,2,0.000311000010697
8340,20,137,53,3,2,2,0.00877999980003
8341,13,137,13,13,6,2,0.0108430003747
8342,13,219,5,20,10,2,0.0122140003368
8343,20,219,351,33,8,2,1.60112798214
8344,13,8,219,13,6,2,0.0162870008498
8345,8,219,219,13,4,1,0.342913001776
8346,20,219,33,13,8,1,0.429343998432
8347,53,33,8,33,6,1,0.0405000001192
8348,3,3,219,85,2,2,0.00472499988973
8349,20,33,20,219,4,1,0.0605719983578
8350,53,20,8,3,10,2,0.00751999998465
8351,13,137,8,85,4,2,0.00927199982107
8352,85,219,13,20,8,1,0.973064005375
8353,53,85,351,137,8,1,15.1696739197
8354,137,219,53,53,10,2,3.63973903656
8355,5,137,13,219,4,2,0.0112140001729
8356,13,219,53,20,10,1,0.456957995892
8357,5,8,3,8,2,2,0.000155999994604
8358,13,53,13,20,4,1,0.0102070001885
8359,20,5,33,53,2,2,0.000830999983009
8360,8,53,8,5,6,2,0.00162100000307
8361,137,33,351,20,4,2,0.420248985291
8362,53,137,53,8,8,1,1.19977402687
8363,85,219,8,8,10,1,0.749934017658
8364,8,53,85,219,2,1,0.0401070006192
8365,137,33,13,53,2,1,0.0368819981813
8366,137,20,3,85,2,1,0.0170510001481
8367,53,137,3,13,6,2,0.0138469999656
8368,53,13,13,8,10,1,0.020856000483
8369,20,3,351,20,2,2,0.00276000006124
8370,137,85,137,53,10,1,13.7865333557
8371,33,85,33,33,6,2,0.0642390027642
8372,5,33,351,219,4,1,0.242457002401
8373,219,53,219,8,10,1,11.8296165466
8374,53,20,33,3,8,2,0.022459000349
8375,219,3,137,5,2,2,0.00399699993432
8376,3,137,20,85,2,2,0.00152000004891
8377,53,13,3,53,4,2,0.0014600000577
8378,33,5,3,53,4,1,0.00127699994482
8379,85,85,8,13,10,2,0.0808210000396
8380,137,20,8,219,4,1,0.114045001566
8381,33,219,137,3,8,1,2.79386091232
8382,33,53,3,13,10,2,0.00660199997947
8383,20,33,85,5,10,1,0.163757994771
8384,137,20,33,85,4,1,0.194600000978
8385,137,33,20,53,8,2,0.12432000041
8386,85,33,5,13,10,2,0.0174720007926
8387,137,85,33,5,4,2,0.0890320017934
8388,8,8,20,137,6,2,0.00639300001785
8389,20,13,8,137,6,2,0.00491099990904
8390,53,53,137,85,4,1,0.780768990517
8391,20,85,53,3,10,1,0.295626997948
8392,137,20,219,13,8,1,1.75578594208
8393,20,219,20,3,2,1,0.0195610001683
8394,219,33,13,137,6,2,0.148389995098
8395,219,20,8,5,10,1,0.125735998154
8396,33,137,53,13,10,2,0.289676010609
8397,219,137,3,219,2,2,0.116703003645
8398,85,53,53,20,6,1,0.52944201231
8399,33,8,20,53,6,2,0.00553000019863
8400,137,5,3,3,2,2,0.000266999995802
8401,137,219,13,219,10,2,2.3340420723
8402,85,13,3,33,2,1,0.0030610000249
8403,53,13,219,5,6,1,0.221476003528
8404,219,13,33,33,10,2,0.0919630005956
8405,20,13,8,137,10,2,0.0119179999456
8406,137,53,5,8,4,2,0.0131170004606
8407,33,53,53,85,8,2,0.157920002937
8408,219,85,53,219,2,2,0.293123006821
8409,219,33,351,20,8,2,2.27085709572
8410,8,85,219,8,4,2,0.0340510010719
8411,33,13,351,137,4,2,0.120788998902
8412,33,3,137,219,2,1,0.0164110008627
8413,5,8,33,53,2,1,0.00100399996154
8414,20,5,137,85,4,2,0.0155880004168
8415,20,53,85,8,6,1,0.149583995342
8416,8,53,20,20,2,1,0.00263000000268
8417,8,137,351,20,2,2,0.0275270007551
8418,5,3,351,5,2,2,0.00124699994922
8419,53,85,351,5,6,2,0.730336010456
8420,3,13,53,13,2,2,0.000429999985499
8421,13,137,3,8,10,2,0.0038910000585
8422,137,137,8,53,10,2,0.353657007217
8423,33,219,137,33,2,2,0.0847069993615
8424,20,20,33,85,4,2,0.00994599983096
8425,137,137,3,3,8,2,0.0474950000644
8426,20,5,8,20,4,1,0.00103499996476
8427,53,85,137,5,10,2,0.701606988907
8428,219,137,8,5,4,1,0.21991699934
8429,85,85,5,219,8,1,0.600436985493
8430,13,219,13,137,6,1,0.196867004037
8431,53,219,219,5,10,1,11.7639684677
8432,85,13,53,53,6,1,0.16440500319
8433,13,219,219,5,4,2,0.131185993552
8434,53,13,13,85,10,1,0.0516639985144
8435,137,85,33,219,8,2,1.43909502029
8436,20,13,85,53,2,2,0.00311399996281
8437,53,33,351,53,2,2,0.0638199970126
8438,20,53,53,219,6,2,0.132382005453
8439,33,13,85,137,2,1,0.0283739995211
8440,33,85,33,8,2,2,0.00581200001761
8441,8,5,5,85,4,2,0.000608999980614
8442,33,5,8,8,4,2,0.000448000006145
8443,13,85,53,5,6,1,0.089226000011
8444,33,13,219,33,6,1,0.214010998607
8445,85,5,53,5,2,2,0.00129199994262
8446,53,85,351,219,8,2,5.573097229
8447,137,5,53,53,2,1,0.0143600003794
8448,85,33,219,20,6,2,0.339650005102
8449,85,85,20,20,4,2,0.0432029999793
8450,137,85,137,33,8,2,1.89551496506
8451,85,13,20,219,8,1,0.226039007306
8452,219,33,20,3,10,1,0.587179005146
8453,53,53,219,33,10,1,3.78445100784
8454,5,137,85,33,2,1,0.0174790006131
8455,20,33,13,85,2,1,0.00740600004792
8456,20,13,5,20,6,1,0.00267599988729
8457,53,53,33,219,10,2,0.482555001974
8458,137,85,53,5,10,2,0.753633022308
8459,33,53,5,137,6,2,0.0161729995161
8460,33,219,20,33,2,2,0.0155029995367
8461,219,53,13,5,6,2,0.0754299983382
8462,20,137,351,8,8,1,2.48669791222
8463,13,137,219,85,2,1,0.195278003812
8464,33,53,8,3,8,1,0.0389849990606
8465,20,33,351,219,2,1,0.236414000392
8466,13,219,13,20,8,2,0.0258850008249
8467,85,5,137,137,2,2,0.0117790000513
8468,33,5,5,137,4,2,0.00138899998274
8469,5,8,20,20,4,2,0.000713000015821
8470,33,53,53,219,10,2,0.458584994078
8471,5,33,137,85,2,2,0.0050929998979
8472,5,20,20,13,4,2,0.000885999994352
8473,33,33,8,33,2,2,0.00139300001319
8474,20,5,3,33,4,1,0.000682000012603
8475,53,85,13,219,4,2,0.0717940032482
8476,20,13,13,33,8,1,0.0094990003854
8477,8,219,33,33,2,1,0.0205160006881
8478,53,33,5,13,2,1,0.003587000072
8479,20,137,351,13,4,1,0.928914010525
8480,33,8,3,3,6,1,0.00116500002332
8481,53,8,13,13,4,2,0.00181499996688
8482,53,137,8,33,2,1,0.0319940000772
8483,8,219,13,8,6,2,0.00923900026828
8484,20,33,33,219,8,1,0.245656996965
8485,8,5,53,3,2,2,0.000280999985989
