,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
11017,53,85,20,85,8,2,0.134523004293
11018,85,13,20,3,4,2,0.0038610000629
11019,53,13,85,3,6,1,0.0671359971166
11020,3,20,137,5,2,2,0.000613000011072
11021,20,85,33,33,4,1,0.0603590011597
11022,85,53,33,5,10,2,0.137959003448
11023,137,33,20,85,4,1,0.1644680053
11024,137,20,85,5,8,2,0.132494002581
11025,53,20,351,137,2,2,0.0618680007756
11026,13,5,3,219,4,2,0.00065000000177
11027,219,53,351,5,4,1,2.85422992706
11028,53,85,13,5,10,2,0.0545540004969
11029,13,33,53,8,6,2,0.00774300005287
11030,3,219,3,53,2,1,0.00160299998242
11031,20,33,351,8,6,1,0.29547598958
11032,5,33,33,20,4,2,0.00157900003251
11033,3,8,5,219,2,2,0.000368000008166
11034,85,219,53,219,4,1,3.34150195122
11035,20,137,53,20,10,1,0.493407011032
11036,33,8,33,219,2,1,0.00939899962395
11037,13,85,3,85,4,1,0.00917899981141
11038,20,33,351,85,2,2,0.0291019994766
11039,5,3,33,20,2,2,0.000260000000708
11040,85,85,13,33,4,1,0.108819000423
11041,20,85,5,20,2,1,0.00334700010717
11042,85,85,20,33,2,2,0.0126040000468
11043,13,137,5,5,6,2,0.00310799991712
11044,219,33,5,85,4,2,0.0223469994962
11045,53,33,53,8,2,2,0.00682999985293
11046,13,137,13,85,6,2,0.0323529988527
11047,219,53,137,137,6,2,1.94200503826
11048,13,53,351,137,8,1,1.32444095612
11049,219,219,8,5,4,2,0.0724869966507
11050,85,137,85,85,4,2,0.433986991644
11051,13,85,137,137,6,2,0.192545995116
11052,3,8,85,8,2,2,0.000361999991583
11053,20,5,219,85,2,2,0.00518300011754
11054,85,219,85,20,2,1,0.355444997549
11055,137,13,219,53,6,1,0.884196996689
11056,219,219,5,85,8,1,1.70052397251
11057,137,13,351,20,2,2,0.0331909991801
11058,13,5,219,33,4,2,0.00677700014785
11059,85,219,137,85,10,2,5.89583396912
11060,33,53,20,8,4,1,0.0273969992995
11061,20,85,137,137,8,1,1.52693402767
11062,33,8,8,13,6,2,0.0010379999876
11063,53,137,219,13,6,1,2.69164609909
11064,3,219,20,219,2,1,0.0121320001781
11065,53,85,20,5,8,2,0.0570180006325
11066,53,219,3,219,4,2,0.0568009987473
11067,13,33,53,3,6,1,0.0250170007348
11068,13,219,33,33,4,1,0.097769998014
11069,53,20,137,20,6,2,0.0783310011029
11070,13,85,33,3,2,1,0.00654499977827
11071,137,219,5,53,10,2,0.292798995972
11072,53,137,3,13,6,1,0.0418310016394
11073,137,20,3,33,8,2,0.0083799995482
11074,137,85,137,8,4,1,1.1522090435
11075,85,137,13,8,8,1,0.401816993952
11076,13,53,53,5,6,1,0.0436870008707
11077,8,5,137,20,2,2,0.000881000014488
11078,33,33,5,8,2,2,0.000480999995489
11079,8,219,20,137,2,1,0.0276720002294
11080,20,219,351,85,2,1,0.639563024044
11081,33,33,20,13,6,2,0.00906699988991
11082,33,20,3,53,2,1,0.00216399994679
11083,53,13,8,13,4,2,0.00131099997088
11084,20,33,351,33,6,2,0.145100995898
11085,53,20,20,13,4,2,0.00486999982968
11086,137,33,85,5,6,1,0.562201976776
11087,53,85,351,13,4,2,0.317939013243
11088,219,53,13,20,4,2,0.0374009981751
11089,33,219,13,3,8,2,0.0564239993691
11090,5,20,33,137,4,2,0.0049149999395
11091,33,137,33,20,8,1,0.427368998528
11092,85,85,137,13,10,1,4.2518901825
11093,137,53,137,20,8,2,0.756869018078
11094,137,20,137,53,8,1,1.40159499645
11095,53,13,3,8,4,1,0.00181399995927
11096,33,219,219,219,6,2,2.66502904892
11097,137,137,20,137,8,2,0.8162509799
11098,219,53,53,5,6,2,0.236394003034
11099,33,137,20,85,2,1,0.0540289990604
11100,85,20,85,85,8,2,0.199040994048
11101,13,13,3,3,8,1,0.00072499999078
11102,85,33,219,3,8,2,0.347326993942
11103,53,33,3,219,6,2,0.01292799972
11104,8,13,219,137,6,1,0.105663001537
11105,137,137,8,53,10,1,1.13615703583
11106,137,20,8,219,2,2,0.0117279998958
11107,20,53,85,85,6,1,0.297084003687
11108,5,20,3,20,2,1,0.000250000011874
11109,3,137,3,20,2,2,0.000243999995291
11110,85,137,3,137,10,2,0.130346000195
11111,13,20,53,13,8,2,0.008166000247
11112,53,20,351,53,10,2,0.524779975414
11113,137,20,85,3,4,1,0.156975001097
11114,3,20,219,219,2,1,0.0161669999361
11115,8,219,85,8,6,1,0.153309002519
11116,219,13,85,53,4,2,0.0769950002432
11117,20,85,137,219,4,1,0.737071990967
11118,8,85,13,13,6,1,0.0107840001583
11119,137,53,5,33,8,1,0.146983996034
11120,137,8,20,8,4,1,0.0157069992274
11121,53,33,13,53,4,2,0.00864399969578
11122,219,53,8,5,6,2,0.0389339998364
11123,5,85,137,5,2,2,0.00242100004107
11124,5,53,13,20,4,2,0.00096700002905
11125,13,85,219,3,6,2,0.071469001472
11126,20,5,3,13,2,1,0.000218000001041
11127,20,219,5,53,10,1,0.120557002723
11128,85,13,219,53,8,1,0.755649983883
11129,13,33,53,8,2,2,0.00119600002654
11130,85,20,219,3,4,2,0.0635920017958
11131,20,33,33,53,8,1,0.0760030001402
11132,219,20,85,8,8,2,0.216604992747
11133,137,137,33,13,2,2,0.0360069982708
11134,85,137,137,137,4,1,3.63297700882
11135,20,13,85,219,8,2,0.0836919993162
11136,219,20,85,85,2,1,0.167981997132
11137,33,85,20,13,4,2,0.0124450000003
11138,5,33,85,137,4,2,0.0141179999337
11139,20,219,3,33,2,1,0.0098019996658
11140,85,137,137,137,8,1,13.3470916748
11141,33,8,219,219,6,2,0.144999995828
11142,219,5,53,20,2,1,0.0119420001283
11143,85,219,20,33,6,1,0.864139020443
11144,33,3,3,20,2,2,0.000165999997989
11145,8,8,8,8,2,1,0.000218999994104
11146,219,8,137,219,6,2,0.359623998404
11147,8,53,13,13,6,2,0.00234199990518
11148,53,219,85,53,6,2,0.677461981773
11149,219,8,3,3,4,1,0.00374400010332
11150,20,33,3,3,10,1,0.00493199983612
11151,5,137,53,13,4,1,0.0249480009079
11152,20,20,53,20,4,2,0.00562500022352
11153,20,20,8,5,4,1,0.00241900002584
11154,137,85,3,20,4,1,0.0401909984648
11155,8,8,8,53,6,2,0.00105500000063
11156,53,137,85,8,2,1,0.11414899677
11157,20,20,8,3,2,1,0.000717999995686
11158,219,53,13,13,8,1,0.445776998997
11159,53,8,5,8,4,1,0.00165899994317
11160,33,8,219,8,6,1,0.056573998183
11161,33,219,20,13,2,2,0.00889299996197
11162,33,219,5,3,8,1,0.0871239975095
11163,20,85,219,3,10,1,0.97768497467
11164,3,137,137,85,2,1,0.0187059994787
11165,13,8,8,8,2,1,0.00027499999851
11166,33,219,3,33,10,2,0.0315309986472
11167,20,5,33,33,4,2,0.00165500002913
11168,85,33,219,85,6,1,2.04349207878
11169,33,137,8,20,2,1,0.0118969995528
11170,33,8,351,85,2,1,0.0382860004902
11171,219,20,8,3,10,1,0.111980997026
11172,20,219,20,85,6,2,0.0787969976664
11173,137,13,137,3,8,2,0.0992730036378
11174,137,85,53,219,8,1,7.40156602859
11175,85,20,13,20,2,1,0.00636299978942
11176,8,20,13,5,6,1,0.00219899998046
11177,53,20,53,137,10,1,0.486580014229
11178,13,219,3,3,6,2,0.00289899995551
11179,85,33,53,137,6,1,0.688045978546
11180,53,33,13,85,10,1,0.171635001898
11181,13,33,219,137,6,2,0.131185993552
11182,13,33,8,137,8,1,0.0207669995725
11183,137,85,85,20,8,1,3.11410307884
11184,53,8,53,13,2,1,0.00460800016299
11185,53,85,219,13,6,1,1.66281294823
11186,20,20,351,33,10,2,0.173153996468
11187,53,13,33,20,8,1,0.0451820008457
11188,20,20,20,85,8,2,0.0134619995952
11189,137,33,219,5,2,1,0.175713002682
11190,8,53,20,8,4,2,0.00189199997112
11191,137,33,85,219,6,1,2.56622004509
11192,13,8,3,85,4,1,0.000976999988779
11193,137,219,3,85,2,2,0.0392640009522
11194,5,8,219,137,2,2,0.00634100008756
11195,20,53,20,219,2,2,0.00750399986282
11196,13,8,137,219,2,1,0.0140329999849
11197,13,20,5,137,2,1,0.002223999938
11198,33,33,13,219,2,2,0.00578700006008
11199,20,33,20,8,8,1,0.0253279991448
11200,13,85,8,8,4,1,0.00699000013992
11201,85,33,5,13,8,1,0.0404799990356
11202,5,13,5,137,4,1,0.00126499996986
11203,33,8,13,33,4,2,0.00140599999577
11204,137,53,219,8,10,2,1.51170694828
11205,219,85,20,53,8,2,0.450480997562
11206,8,3,137,8,2,2,0.000523999973666
11207,20,33,53,137,4,2,0.0252710003406
11208,20,137,33,8,10,1,0.259974986315
11209,20,137,8,53,2,2,0.00372599996626
11210,219,219,20,13,10,1,4.57087898254
11211,137,8,20,8,4,2,0.00447200005874
11212,53,33,20,53,4,2,0.0128650004044
11213,137,85,351,137,4,1,9.1626739502
11214,53,137,53,20,6,1,0.697390019894
11215,20,20,8,33,2,2,0.00052499998128
11216,20,53,5,53,2,2,0.00121000001673
11217,5,20,13,53,2,1,0.000729000021238
11218,53,20,8,85,4,2,0.00509699992836
11219,137,13,85,5,10,2,0.0767370015383
11220,137,33,20,20,8,1,0.275474011898
11221,13,85,33,13,8,2,0.0187589991838
11222,8,20,20,3,4,2,0.000820000015665
11223,53,13,85,85,4,1,0.0952790006995
11224,33,13,5,137,10,1,0.0142339998856
11225,13,33,3,20,10,1,0.00305299996398
11226,85,53,5,5,8,1,0.0587919987738
11227,137,33,85,20,10,1,1.57560396194
11228,13,53,8,219,8,1,0.047038000077
11229,33,137,13,8,6,1,0.0898919999599
11230,85,33,8,3,10,2,0.0184209998697
11231,20,8,53,8,4,1,0.00573100009933
11232,13,219,53,5,6,2,0.0482969991863
11233,219,137,137,5,6,2,1.62917101383
11234,219,13,33,85,8,1,0.390219002962
11235,3,3,3,13,2,2,0.000123999998323
11236,8,20,53,53,4,1,0.0117030004039
11237,13,137,33,13,6,2,0.0211020000279
11238,20,85,53,5,6,2,0.03240500018
11239,53,3,53,85,2,2,0.00164300005417
11240,13,85,3,137,8,2,0.00662200013176
11241,219,85,219,53,2,1,1.32734704018
11242,53,137,137,33,2,2,0.0707719996572
11243,13,53,33,13,2,1,0.00493700010702
11244,53,5,137,20,2,1,0.00709300022572
11245,33,20,219,8,4,2,0.0268619991839
11246,8,5,137,20,4,1,0.00574799999595
11247,137,33,53,13,8,1,0.645644009113
11248,219,5,137,33,2,1,0.0346979983151
11249,5,219,219,85,2,2,0.0243570003659
11250,20,33,351,85,8,1,1.03627097607
11251,13,53,53,13,10,2,0.0225109998137
11252,85,13,351,5,10,2,0.194277003407
11253,85,85,5,219,8,2,0.126401007175
11254,20,20,20,5,6,1,0.00987199973315
11255,85,53,13,20,6,2,0.0288169998676
11256,13,33,351,8,10,1,0.254613995552
11257,33,33,13,3,10,1,0.0393919982016
11258,8,3,13,8,2,2,0.000146999998833
11259,85,33,3,13,8,1,0.0256549995393
11260,53,5,53,13,2,2,0.000867999973707
11261,219,137,219,20,4,2,1.41352796555
11262,13,137,5,219,4,1,0.0436270013452
11263,8,8,5,20,6,2,0.000361000013072
11264,20,20,3,5,6,1,0.00170200003777
11265,20,219,13,219,10,2,0.216051995754
11266,33,85,13,85,8,1,0.223069995642
11267,137,219,219,8,2,1,1.18569099903
11268,85,137,8,33,10,2,0.14274699986
11269,85,5,33,219,4,2,0.0134250000119
11270,13,137,85,8,4,1,0.105103000998
11271,33,53,33,20,4,2,0.0131419999525
11272,137,137,53,85,6,1,3.63946199417
11273,85,8,53,13,6,2,0.013477999717
11274,33,219,219,8,4,1,1.11794602871
11275,53,137,5,53,2,2,0.00745799997821
11276,5,13,13,13,4,1,0.000762999989092
11277,20,53,5,3,8,1,0.0110320001841
11278,13,53,137,3,6,2,0.0278910007328
11279,5,5,20,219,2,2,0.000968999986071
11280,85,53,137,33,2,1,0.166337996721
11281,5,85,3,20,4,2,0.000444000004791
11282,8,53,20,20,6,2,0.00383400009014
11283,85,137,53,5,4,2,0.11214300245
11284,33,8,20,137,2,1,0.00442699994892
11285,137,85,3,3,6,1,0.0546699985862
11286,20,33,33,137,2,1,0.0161409992725
11287,137,13,351,3,2,2,0.0252940002829
11288,20,5,33,137,2,1,0.0028230000753
11289,20,53,137,3,8,2,0.072783999145
11290,5,13,5,3,4,1,0.000316999998176
11291,20,33,8,53,4,1,0.00817099958658
11292,20,53,137,5,10,1,0.385111004114
11293,5,5,219,8,2,2,0.000766000011936
11294,219,53,3,137,2,1,0.0930700004101
11295,5,8,137,53,2,2,0.00173799996264
11296,137,8,8,33,4,2,0.00303000002168
11297,33,85,219,33,4,1,0.634028017521
11298,137,53,8,20,6,1,0.113150000572
11299,219,20,5,137,10,1,0.216341003776
11300,33,137,219,85,10,2,2.01752400398
11301,137,137,137,137,4,1,5.86523580551
11302,20,53,33,3,10,1,0.086998000741
11303,33,33,8,20,6,1,0.0164310000837
11304,85,85,219,53,10,1,10.6307754517
11305,219,85,13,20,4,2,0.0588789992034
11306,8,53,85,53,2,1,0.0122349997982
11307,137,53,20,13,4,2,0.0328020006418
11308,53,85,5,8,4,1,0.0183169990778
11309,13,219,13,33,2,1,0.0132719995454
11310,33,8,53,53,4,1,0.0299750007689
11311,137,85,33,20,4,1,0.338512003422
11312,137,3,85,219,2,2,0.00888700038195
11313,13,137,351,53,8,1,1.95110297203
11314,85,219,8,5,10,1,0.599345982075
11315,137,137,33,5,8,2,0.414718002081
11316,33,13,137,219,2,2,0.0157389994711
11317,13,5,5,20,2,2,0.000148000006448
11318,5,85,219,13,2,2,0.00440600002185
11319,219,137,8,3,8,1,0.629025995731
11320,13,219,33,5,4,2,0.0167709998786
11321,33,53,8,20,2,1,0.00466400012374
11322,13,33,85,20,8,1,0.0692839995027
11323,20,5,53,85,2,2,0.00137900002301
11324,13,85,85,53,2,1,0.032349999994
11325,53,33,137,3,4,1,0.173195004463
11326,20,137,5,53,8,2,0.0160210002214
11327,137,53,137,53,2,2,0.0872709974647
11328,33,20,219,137,6,2,0.197865992785
11329,53,13,5,53,8,2,0.00342299998738
11330,33,137,20,137,8,1,0.711956977844
11331,53,5,85,33,2,2,0.00201399996877
11332,85,20,20,137,2,1,0.0288050007075
11333,13,85,3,219,4,2,0.0054339999333
11334,53,13,13,53,6,1,0.0222239997238
11335,20,13,85,85,10,1,0.105186998844
11336,33,53,8,85,2,1,0.0125329997391
11337,13,53,5,137,6,2,0.00525599997491
11338,20,33,3,3,8,1,0.00409500021487
11339,53,137,13,3,10,1,0.339502990246
11340,219,137,53,20,2,1,0.368344992399
11341,53,13,85,3,4,2,0.00957500003278
11342,13,13,20,8,10,2,0.00188400002662
11343,3,219,85,20,2,1,0.00930800009519
11344,53,219,3,33,2,1,0.0270300004631
11345,219,13,351,53,6,1,2.21735906601
11346,85,13,137,53,10,1,0.540955007076
11347,13,20,33,53,2,1,0.0032760000322
11348,13,53,219,5,8,1,0.245541006327
11349,53,53,3,20,10,1,0.0392660014331
11350,33,53,137,85,2,2,0.0278489999473
11351,85,53,53,219,2,1,0.242506995797
11352,8,13,85,3,2,2,0.000584000023082
11353,20,137,85,8,2,1,0.043680999428
11354,8,8,33,219,2,1,0.00319000007585
11355,33,33,219,13,4,1,0.188206002116
11356,219,85,13,33,10,2,0.360808998346
11357,3,85,137,3,2,1,0.00433599995449
11358,3,137,85,5,2,2,0.00136899994686
11359,219,5,20,13,4,1,0.0162780005485
11360,85,8,20,5,4,2,0.00277599995025
11361,85,8,137,33,6,2,0.0480839982629
11362,13,85,33,33,4,2,0.0164730008692
11363,85,137,85,219,10,2,4.45980501175
11364,5,3,219,137,2,1,0.00646399985999
11365,137,8,5,20,6,1,0.00792299956083
11366,13,53,137,33,4,1,0.0941580012441
11367,8,137,85,33,6,1,0.141206994653
11368,53,8,53,8,2,1,0.0040830001235
11369,137,53,20,33,4,2,0.0432530008256
11370,53,53,3,8,10,1,0.0322210006416
11371,5,219,137,8,4,1,0.0895320028067
11372,20,219,13,53,4,1,0.0807129964232
11373,13,85,33,53,4,1,0.0481659993529
11374,85,5,8,8,4,2,0.000683000020217
11375,219,20,5,33,8,1,0.0749339982867
11376,5,53,3,3,4,1,0.000627000001259
11377,5,33,53,33,4,1,0.00861100014299
11378,53,219,219,3,4,1,1.72621500492
11379,85,20,20,3,2,1,0.00634300010279
11380,85,85,53,85,2,2,0.0470689982176
11381,13,137,13,5,8,1,0.0413130000234
11382,33,33,351,53,6,2,0.268714994192
11383,20,33,8,33,6,1,0.0114120002836
11384,33,85,5,137,6,1,0.0797630026937
11385,85,85,351,8,8,2,1.63137602806
11386,137,85,351,8,4,1,2.9041030407
11387,33,53,8,33,2,2,0.00167100003455
11388,20,33,3,85,10,1,0.0133760003373
11389,33,219,137,20,8,2,0.721179008484
11390,8,3,5,53,2,2,0.000190999999177
11391,13,85,13,3,4,2,0.00258899992332
11392,13,33,137,3,4,1,0.0371459983289
11393,137,219,5,3,2,1,0.0299399998039
11394,219,33,53,8,10,1,1.33731400967
11395,20,219,137,53,4,2,0.201313003898
11396,33,20,351,219,2,1,0.191150993109
11397,33,8,85,8,6,2,0.00778299989179
11398,33,13,85,53,4,1,0.0458040013909
11399,53,219,351,5,8,2,2.59903693199
11400,219,85,20,137,4,1,0.951840996742
11401,8,8,3,20,6,1,0.000403000012739
11402,33,20,13,137,4,1,0.0230250004679
11403,13,137,20,85,4,1,0.0643270015717
11404,8,219,137,85,6,1,0.568287014961
11405,33,137,5,20,4,2,0.00617399998009
11406,137,85,53,5,8,1,1.61485505104
11407,33,20,219,20,2,1,0.0309549998492
11408,3,219,33,137,2,1,0.0117929996923
11409,8,33,85,137,4,2,0.0207150001079
11410,85,20,351,20,10,1,1.98782098293
11411,137,33,33,3,10,2,0.124839998782
11412,13,85,85,8,6,1,0.117417998612
11413,5,5,137,20,4,1,0.00725999986753
11414,85,33,53,20,2,2,0.0126299997792
11415,85,85,33,5,4,2,0.0450889989734
11416,53,219,3,8,8,2,0.0257890000939
11417,53,13,351,33,8,1,0.582261025906
11418,219,33,33,137,10,1,2.68133807182
11419,219,53,5,137,2,2,0.0267210006714
11420,85,219,85,137,8,2,3.38278388977
11421,85,13,53,3,6,2,0.017772000283
11422,137,85,137,13,6,1,2.75049710274
11423,219,3,85,53,2,2,0.00437999982387
11424,137,219,351,3,8,2,6.85274505615
11425,219,20,33,33,4,1,0.154735997319
11426,13,85,85,85,2,1,0.0416890010238
11427,20,13,33,20,10,2,0.00720599992201
11428,85,137,33,219,2,2,0.105398997664
11429,137,85,137,5,8,1,4.12970018387
11430,53,137,219,3,10,2,1.42919301987
11431,85,13,5,33,10,1,0.0172400008887
11432,219,33,3,3,2,2,0.00135399994906
11433,85,5,20,33,2,1,0.00246299989522
11434,13,137,53,53,6,2,0.0559419989586
11435,53,85,5,219,10,1,0.408504009247
11436,20,137,137,53,2,1,0.125551998615
11437,219,33,351,33,2,2,0.167499005795
11438,33,20,219,219,8,2,0.449878007174
11439,20,8,33,5,4,2,0.00137800001539
11440,3,219,137,33,2,2,0.00522900000215
11441,13,53,13,219,10,2,0.0310939997435
11442,33,219,8,5,6,2,0.0236430000514
11443,137,20,3,85,10,1,0.0719679966569
11444,137,13,137,53,10,2,0.244668006897
11445,8,219,85,33,4,2,0.0422019995749
11446,20,137,13,219,8,1,0.35873401165
11447,20,13,85,85,8,1,0.0804620012641
11448,85,5,53,137,2,2,0.00407399982214
11449,137,13,20,53,4,2,0.0124549996108
11450,219,33,8,5,10,1,0.214295998216
11451,8,137,53,3,6,2,0.016888000071
11452,219,20,351,13,8,2,0.992914021015
11453,33,219,33,13,8,1,0.645171999931
11454,85,85,137,8,6,2,0.385673999786
11455,33,137,137,53,8,1,2.62463498116
11456,53,8,5,8,6,2,0.000865000009071
11457,20,85,85,5,2,1,0.0272460002452
11458,53,5,20,3,2,1,0.000913999974728
11459,20,13,85,13,2,2,0.00140399998054
11460,219,13,33,219,10,2,0.2624129951
11461,20,219,5,13,8,1,0.0567589998245
11462,33,33,5,3,8,1,0.0121879996732
11463,13,219,20,33,10,1,0.174404993653
11464,85,5,85,20,2,1,0.00705099990591
11465,5,85,219,13,2,1,0.0156410001218
11466,20,85,8,33,4,1,0.0170499999076
11467,219,8,33,53,2,2,0.00612899987027
11468,8,85,5,137,2,1,0.00551099982113
11469,85,8,137,53,2,2,0.00883699953556
11470,53,85,53,219,10,2,1.03046894073
11471,219,5,20,5,2,1,0.00363799999468
11472,20,219,20,219,10,1,1.16783595085
11473,137,20,33,33,10,2,0.105331003666
11474,53,33,351,219,6,1,3.92427396774
11475,137,85,137,33,2,2,0.112074002624
11476,33,33,137,137,6,2,0.190118998289
11477,53,137,351,85,2,1,1.07147598267
11478,20,137,5,3,10,2,0.0104040000588
11479,53,13,13,5,2,2,0.000548999989405
11480,33,53,13,13,6,2,0.00991200003773
11481,33,8,351,5,6,1,0.102347001433
11482,20,53,219,53,6,1,0.564005017281
11483,219,20,219,3,8,2,0.527320981026
11484,20,33,13,53,6,2,0.00671700015664
11485,219,85,53,33,10,2,1.44639205933
11486,219,8,20,137,6,1,0.120575003326
11487,219,85,13,85,8,1,1.53941702843
11488,137,137,53,137,10,2,3.22638201714
11489,53,20,137,13,2,1,0.030434999615
11490,53,33,33,5,8,2,0.0325709991157
11491,53,219,53,8,4,2,0.114615000784
11492,3,8,53,20,2,2,0.000356000004103
11493,20,137,13,137,8,2,0.0696119964123
11494,219,33,53,20,2,2,0.0240649990737
11495,20,13,5,53,10,2,0.00212300010026
11496,13,219,5,33,10,2,0.0118869999424
11497,33,137,33,13,2,2,0.0087209995836
11498,219,20,5,3,8,1,0.0480099990964
11499,53,137,3,85,10,2,0.0637300014496
11500,219,33,137,137,8,1,7.53065919876
11501,219,13,137,13,10,2,0.22611400485
11502,85,53,8,20,8,1,0.113231003284
11503,53,33,219,5,4,2,0.0661299973726
11504,33,13,351,20,10,1,0.310820013285
11505,3,33,137,219,2,1,0.0134650003165
11506,8,8,219,219,2,2,0.0118460003287
11507,20,53,351,13,6,2,0.162545993924
11508,137,137,5,8,2,1,0.0238129999489
11509,13,53,13,137,4,2,0.00646399985999
11510,137,33,8,137,4,2,0.0276089999825
11511,33,20,137,20,8,2,0.0618509985507
11512,137,53,351,219,2,2,0.534574985504
11513,219,8,53,137,2,2,0.0172010008246
11514,8,85,33,3,2,2,0.00116700003855
11515,13,13,33,53,4,1,0.00748600019142
11516,3,137,20,3,2,1,0.00116200000048
11517,8,5,33,137,2,1,0.00159700005315
11518,53,53,8,137,4,1,0.0669130012393
11519,5,219,5,20,4,1,0.00518900016323
11520,137,20,5,13,6,2,0.00645399978384
11521,219,219,219,85,8,1,66.2663497925
11522,137,5,5,5,4,2,0.000699000025634
11523,219,13,20,3,6,2,0.0175310000777
11524,20,85,33,219,6,1,0.35833799839
11525,5,137,33,20,4,1,0.0172119997442
11526,85,20,8,85,6,1,0.0504029989243
11527,137,33,20,5,10,1,0.306638002396
11528,8,137,53,53,2,1,0.0198090001941
11529,85,219,5,3,8,1,0.243276000023
11530,20,33,13,53,4,1,0.0124730002135
11531,137,219,20,33,4,2,0.183482006192
11532,8,219,53,53,4,1,0.112666003406
11533,53,137,13,219,6,1,0.707486987114
11534,85,5,351,3,4,1,0.0820740014315
11535,5,3,53,85,2,2,0.000979000004008
11536,20,3,219,53,2,2,0.00283699994907
11537,8,85,5,53,6,2,0.00261400011368
11538,33,53,20,8,6,2,0.0132200000808
11539,8,137,85,5,6,1,0.0954499989748
11540,85,85,53,53,10,2,0.659255027771
11541,85,85,53,219,2,1,0.365602999926
11542,8,33,5,219,6,1,0.00861500017345
11543,20,219,351,53,4,2,0.50870102644
11544,8,33,219,20,2,2,0.00416099978611
11545,33,13,53,219,2,2,0.00663099996746
11546,33,219,85,20,6,2,0.274295985699
11547,85,219,20,219,6,1,2.74959111214
11548,33,85,85,85,2,2,0.028146000579
11549,85,5,20,20,2,1,0.00196000002325
11550,3,3,219,33,2,2,0.00169099995401
11551,33,137,33,85,10,2,0.307240992785
11552,20,20,3,53,8,1,0.00457999994978
11553,8,137,85,53,6,2,0.0558179989457
11554,33,20,85,8,2,2,0.00294000003487
11555,53,20,53,219,4,1,0.187824994326
11556,219,53,8,219,4,2,0.102173998952
11557,219,33,8,8,4,1,0.0442439988256
11558,20,137,219,8,6,2,0.224740996957
11559,53,53,219,8,6,1,0.911410987377
11560,137,8,53,85,4,1,0.0916950032115
11561,8,20,8,219,2,1,0.00257100001909
11562,219,5,219,20,2,2,0.0115660000592
11563,5,137,351,53,4,1,0.25937500596
11564,219,13,137,219,2,2,0.0856269970536
11565,20,33,5,13,8,2,0.0023499999661
11566,53,33,5,8,6,2,0.00360799999908
11567,85,3,137,53,2,1,0.00883399974555
11568,53,137,8,85,2,1,0.0521339997649
11569,53,33,33,8,8,2,0.0325280018151
11570,219,85,351,13,4,2,1.32832896709
11571,8,219,53,137,2,1,0.0568719990551
11572,53,219,3,8,10,1,0.138769000769
11573,219,219,33,137,8,1,14.1480636597
11574,85,5,13,33,4,2,0.00163900002372
11575,33,85,13,20,6,2,0.0173649992794
11576,13,219,8,8,2,1,0.00500700017437
11577,20,137,13,219,4,2,0.0368270017207
11578,85,20,219,8,10,1,1.01620304585
11579,20,219,85,8,6,1,0.532211005688
11580,33,85,5,20,8,2,0.0111919995397
11581,8,137,20,13,2,2,0.00148400000762
11582,20,20,8,33,4,1,0.0039659999311
11583,13,33,8,13,6,2,0.00154600001406
11584,13,219,8,8,4,2,0.00442299991846
11585,53,53,8,53,2,2,0.0035500000231
11586,219,53,13,33,10,1,0.849067986012
11587,85,8,53,219,2,1,0.0323509983718
11588,53,219,137,3,10,1,5.74020385742
11589,33,13,3,13,4,1,0.00133300002199
11590,85,20,351,219,6,1,3.68434500694
11591,219,13,8,5,2,2,0.00126599997748
11592,137,8,53,33,4,2,0.0169900003821
11593,53,85,53,53,10,2,0.402395009995
11594,20,20,3,85,10,1,0.00740600004792
11595,20,137,20,53,10,2,0.0785299986601
11596,137,8,5,137,2,2,0.00267899991013
11597,3,3,8,85,2,2,0.00024900000426
11598,20,85,3,5,10,1,0.0154529996216
11599,53,137,33,33,6,1,0.535107016563
11600,20,33,85,219,4,2,0.0593979991972
11601,20,219,33,33,6,2,0.0801159963012
11602,53,137,33,137,2,2,0.0456550009549
11603,20,5,351,219,2,1,0.0362600013614
11604,137,33,85,5,4,1,0.270231992006
11605,53,5,85,13,2,2,0.00134399998933
11606,137,5,351,8,4,1,0.143565997481
11607,13,8,20,85,2,2,0.000606000015978
11608,20,219,53,53,10,2,0.331283003092
11609,13,85,3,8,2,1,0.0010529999854
11610,13,33,85,219,10,2,0.151438996196
11611,5,53,5,219,2,1,0.00319999991916
11612,53,137,53,53,8,1,1.74649500847
11613,219,20,85,5,8,2,0.212745994329
11614,3,13,137,8,2,1,0.000921000028029
11615,8,33,5,53,2,2,0.00042399999802
11616,53,5,3,33,4,1,0.00114499998745
11617,8,33,8,13,6,2,0.00106799998321
11618,8,137,85,20,4,2,0.0218800008297
11619,33,20,351,3,8,2,0.114409998059
11620,85,5,85,53,4,1,0.0399640016258
11621,53,20,13,137,10,1,0.124312996864
11622,53,20,33,53,4,2,0.0131050003693
11623,85,53,8,5,8,2,0.0241039991379
11624,85,5,85,13,2,1,0.0065150000155
11625,13,33,3,85,6,1,0.00482799997553
11626,137,85,137,53,8,1,7.48078203201
11627,219,53,219,13,10,1,10.7904520035
11628,20,20,5,219,10,2,0.0106739997864
11629,53,33,13,5,2,2,0.00125500001013
11630,3,85,20,20,2,2,0.000410999986343
11631,8,33,3,3,2,2,0.000161999996635
11632,5,13,33,53,4,2,0.00155799998902
11633,20,85,5,33,2,1,0.00468799984083
